StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,CF,AC1,AC1_DO,AC2,AC3,AC3_DO,AC4,AC4_DO,AC5,AC5_DO,AC6,AC6_DO,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q3_7,Q3_8,Q3_9,Q3_10,Q3_11,Q3_12,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q5_19,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q7,Q7_3_TEXT,Q8,Q9,Q9_6_TEXT,Q10,Q11,Q11_7_TEXT,Video_DO,Policy_DO
9/22/2019 17:00,9/22/2019 17:12,IP Address,68.204.214.125,100,742,TRUE,9/22/2019 17:12,R_12umdllNkVAPg9A,,,,,28.59809875,-81.35150146,anonymous,EN,I consent to participate in this study.,,,,,,A head,A head|Pig blood|A gun|A bloody knife,,,,,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,A little,A little,Quite a bit,Very slightly or not at all,100,0,50,0,100,0,0,0,50,50,100,100,Agree moderately,Disagree moderately,Agree moderately,Disagree moderately,Agree moderately,Disagree moderately,Agree moderately,Disagree moderately,Agree moderately,Disagree moderately,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Uncertain,Agree,Somewhat disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,Female,,58,Caucasian or White,,Moderately liberal,Democratic Party,,V4,S8
9/22/2019 17:01,9/22/2019 17:12,IP Address,108.190.30.55,100,654,TRUE,9/22/2019 17:12,R_1l4z04cn6Sf7SpD,,,,,27.8802948,-82.75370026,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,Their dog|A camera|Josh|Their keys,Somewhat agree,Somewhat agree,Disagree,Disagree,Somewhat disagree,Agree,Neither agree nor disagree,Disagree,Agree,Somewhat disagree,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,A little,A little,Very slightly or not at all,Very slightly or not at all,40,60,70,10,30,40,30,50,80,50,90,70,Disagree a little,Disagree moderately,Agree moderately,Disagree a little,Disagree a little,Agree moderately,Disagree moderately,Agree moderately,Agree moderately,Agree moderately,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Uncertain,Uncertain,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Male,,31,Caucasian or White,,Moderate,No party,,V6,S1
9/22/2019 17:03,9/22/2019 17:12,IP Address,98.223.27.64,100,585,TRUE,9/22/2019 17:12,R_27jPQeQADAmjqyE,,,,,41.75169373,-88.24140167,anonymous,EN,I consent to participate in this study.,,,,A gun,A gun|A pencil|A phone|Papers,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Moderately,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,70,10,70,0,70,10,60,30,70,40,80,60,Agree moderately,Disagree strongly,Agree a little,Disagree strongly,Agree strongly,Agree a little,Agree moderately,Agree a little,Agree strongly,Disagree strongly,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Agree,Somewhat agree,Agree,Strongly disagree,Agree,Somewhat agree,Agree,Agree,Agree,Disagree,Agree,Male,,66,Caucasian or White,,Moderately liberal,Democratic Party,,V3,S5
9/22/2019 17:00,9/22/2019 17:12,IP Address,73.198.109.124,100,762,TRUE,9/22/2019 17:12,R_1zAj1R6Ndoje63f,,,,,40.63679504,-74.37270355,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,Their keys|A camera|Josh|Their dog,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,A little,Moderately,Moderately,Very slightly or not at all,Moderately,Very slightly or not at all,A little,Very slightly or not at all,Moderately,A little,Moderately,Very slightly or not at all,70,50,50,50,50,40,50,50,60,50,50,50,Disagree a little,Neither agree nor disagree,Agree a little,Disagree a little,Agree a little,Agree a little,Agree a little,Disagree a little,Agree a little,Disagree a little,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Uncertain,Uncertain,Uncertain,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Male,,35,Asian American or Asian,,Moderate,Democratic Party,,V6,S1
9/22/2019 17:00,9/22/2019 17:13,IP Address,71.9.102.76,100,762,TRUE,9/22/2019 17:13,R_AFibruwMFe6WuVb,,,,,39.5381012,-119.8365021,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,Their keys|Josh|A camera|Their dog,Agree,Agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Moderately,Quite a bit,Moderately,Very slightly or not at all,Moderately,Moderately,Very slightly or not at all,Quite a bit,Extremely,Very slightly or not at all,Moderately,Quite a bit,90,20,90,0,60,10,100,60,50,50,70,80,Agree moderately,Agree a little,Disagree moderately,Agree a little,Agree moderately,Disagree a little,Agree a little,Agree a little,Neither agree nor disagree,Disagree moderately,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Agree,Somewhat disagree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Agree,Male,,68,Caucasian or White,,Moderate,Democratic Party,,V6,S6
9/22/2019 17:00,9/22/2019 17:13,IP Address,174.28.89.49,100,772,TRUE,9/22/2019 17:13,R_3sziMOYEHJ5NGt4,,,,,35.18710327,-106.6659012,anonymous,EN,I consent to participate in this study.,,,,,,,,,,Josh,Josh|A camera|Their dog|Their keys,Strongly agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Strongly disagree,Somewhat agree,Somewhat agree,Quite a bit,Moderately,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,A little,Moderately,Moderately,A little,A little,0,80,90,90,40,70,100,100,90,70,100,100,Disagree strongly,Disagree moderately,Agree a little,Agree strongly,Agree a little,Agree strongly,Agree moderately,Disagree moderately,Disagree moderately,Agree a little,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Somewhat uncharacteristic of me,Somewhat disagree,Strongly agree,Somewhat disagree,Agree,Agree,Strongly agree,Disagree,Agree,Disagree,Agree,Disagree,Male,,43,Caucasian or White,,Moderately liberal,Democratic Party,,V6,S8
9/22/2019 17:00,9/22/2019 17:13,IP Address,99.197.96.143,100,765,TRUE,9/22/2019 17:13,R_5py7VDDTrO6Vx9n,,,,,37.75100708,-97.8219986,anonymous,EN,I consent to participate in this study.,,,,,,A head,Pig blood|A gun|A bloody knife|A head,,,,,Agree,Agree,Disagree,Strongly disagree,Somewhat disagree,Agree,Strongly disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,30,60,60,80,60,0,100,70,100,60,60,50,Disagree a little,Agree strongly,Agree strongly,Disagree strongly,Agree strongly,Neither agree nor disagree,Disagree strongly,Disagree strongly,Agree moderately,Disagree strongly,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Uncertain,Extremely characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely characteristic of me,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Female,,44,Asian American or Asian,,Moderately liberal,No party,,V4,S5
9/22/2019 17:05,9/22/2019 17:13,IP Address,173.63.61.15,100,484,TRUE,9/22/2019 17:13,R_1PXCKWmz1IQsB3U,,,,,40.9571991,-74.16040039,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","""REDRUM""|""SOS""|""HAPPY BIRTHDAY""|His name",,,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Quite a bit,A little,A little,A little,A little,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,50,50,80,90,60,70,80,90,60,70,90,100,Disagree a little,Disagree moderately,Agree moderately,Agree a little,Agree a little,Agree a little,Agree moderately,Disagree a little,Agree a little,Neither agree nor disagree,Extremely uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Uncertain,Uncertain,Extremely uncharacteristic of me,Uncertain,Uncertain,Extremely uncharacteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Female,,56,Caucasian or White,,Moderately liberal,Democratic Party,,V5,S8
9/22/2019 17:05,9/22/2019 17:13,IP Address,76.121.67.110,100,465,TRUE,9/22/2019 17:13,R_1I4OnGIfz56R9SX,,,,,47.5460968,-122.3722992,anonymous,EN,I consent to participate in this study.,A car honking,Coins going into a vending machine|A car honking|A street vender talking|A cow mooing,,,,,,,,,,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Quite a bit,Moderately,Moderately,Very slightly or not at all,A little,Very slightly or not at all,Moderately,Moderately,Moderately,Moderately,Very slightly or not at all,A little,50,40,40,10,50,0,60,50,80,60,60,40,Disagree strongly,Agree a little,Agree strongly,Agree a little,Neither agree nor disagree,Agree strongly,Agree a little,Disagree strongly,Agree strongly,Agree a little,Somewhat characteristic of me,Somewhat characteristic of me,Uncertain,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Uncertain,Somewhat characteristic of me,Uncertain,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Female,,40,Caucasian or White,,Moderately liberal,Democratic Party,,V1,S4
9/22/2019 17:09,9/22/2019 17:13,IP Address,71.236.27.200,100,256,TRUE,9/22/2019 17:13,R_QfEF3lbv2dA91Bf,,,,,33.8513031,-84.28700256,anonymous,EN,I consent to participate in this study.,,,,A gun,A gun|Papers|A pencil|A phone,,,,,,,Agree,Strongly agree,Somewhat agree,Somewhat agree,Disagree,Disagree,Somewhat disagree,Strongly disagree,Disagree,Neither agree nor disagree,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,90,90,0,10,0,10,50,10,90,80,50,20,Disagree a little,Disagree moderately,Agree a little,Agree moderately,Disagree moderately,Agree moderately,Agree moderately,Disagree moderately,Agree moderately,Agree a little,Somewhat characteristic of me,Extremely characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Somewhat agree,Agree,Somewhat agree,Disagree,Somewhat agree,Strongly agree,Somewhat disagree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Male,,24,Asian American or Asian,,Extremely liberal,Democratic Party,,V3,S7
9/22/2019 17:04,9/22/2019 17:13,IP Address,71.91.144.93,100,575,TRUE,9/22/2019 17:13,R_1JUwWdEPdi7o1aa,,,,,30.5144043,-92.08969879,anonymous,EN,I consent to participate in this study.,,,,A gun,A pencil|Papers|A phone|A gun,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Extremely,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,Very slightly or not at all,0,0,0,100,50,50,100,100,60,30,70,50,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Agree moderately,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Uncertain,Somewhat uncharacteristic of me,Somewhat uncharacteristic of me,Strongly agree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Strongly agree,Agree,Strongly agree,Somewhat disagree,Strongly agree,Female,,45,African American or Black,,Moderate,No party,,V3,S4
9/22/2019 17:00,9/22/2019 17:13,IP Address,68.173.37.204,100,804,TRUE,9/22/2019 17:13,R_cTlmovdqxkw30Ih,,,,,40.74279785,-73.97119904,anonymous,EN,I consent to participate in this study.,,,,,,,,"""REDRUM""","""HAPPY BIRTHDAY""|""REDRUM""|His name|""SOS""",,,Strongly agree,Agree,Agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Very slightly or not at all,Very slightly or not at all,Quite a bit,A little,Very slightly or not at all,90,90,80,50,50,0,40,0,70,80,60,50,Agree moderately,Disagree moderately,Agree a little,Disagree strongly,Agree a little,Disagree strongly,Agree moderately,Disagree moderately,Neither agree nor disagree,Disagree strongly,Somewhat uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Somewhat uncharacteristic of me,Extremely uncharacteristic of me,Somewhat characteristic of me,Somewhat characteristic of me,Extremely uncharacteristic of me,Extremely characteristic of me,Uncertain,Somewhat uncharacteristic of me,Somewhat characteristic of me,Somewhat uncharacteristic of me,Uncertain,Somewhat characteristic of me,Somewhat agree,Disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Disagree,Somewhat agree,Agree,Somewhat agree,Strongly disagree,Somewhat disagree,Female,,28,Caucasian or White,,Moderately liberal,Democratic Party,,V5,S1
